timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712066950744,27, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,27,0,0
1712066950774,43,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,43,0,0
1712066950819,30,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,618,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c759908,30,0,0
1712066950850,36, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,36,0,0
1712066950888,33,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1176,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b7b,33,0,0
1712066950923,34, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,34,0,0
1712066950959,33,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1176,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b7b,33,0,0
1712066950994,37,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,37,0,0
1712066951033,34, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,34,0,0
1712066951072,33,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,33,0,0
1712066951108,33, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,33,0,0
1712066951143,39,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,39,0,0
1712066951184,25,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,24,0,0
1712066951211,31,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,31,0,0
1712066951244,31,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,30,0,0
1712066951277,35, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,35,0,0
1712066951315,35,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1081,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b6c,35,0,0
1712066951352,40, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,40,0,0
1712066951395,32,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,32,0,0
1712066951430,44, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,42,0,0
1712066951476,35,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,35,0,0
1712066951514,35,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,621,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c759903,35,0,0
1712066951551,34,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,33,0,0
1712066951587,35,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,619,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c75990d,34,0,0
1712066951625,35, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,35,0,0
1712066951662,37,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,37,0,0
1712066951701,33,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,32,0,0
1712066951736,32,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,32,0,0
1712066951770,37, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,37,0,0
1712066951811,36,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1176,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b69,36,0,0
1712066951849,32, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,31,0,0
1712066951883,35, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,35,0,0
1712066951921,32, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,32,0,0
1712066951958,30,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,30,0,0
1712066951990,44, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,44,0,0
1712066952037,41, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,40,0,0
1712066952080,33,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,33,0,0
1712066952116,32,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,621,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c7598fa,31,0,0
1712066952150,32,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,32,0,0
1712066952185,33,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,619,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c75990d,33,0,0
1712066952221,26,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,26,0,0
1712066952249,32,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,32,0,0
1712066952283,49, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,49,0,0
1712066952335,34,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1081,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b6c,34,0,0
1712066952371,32,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,32,0,0
1712066952405,36,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,36,0,0
1712066952443,33,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,33,0,0
1712066952480,38,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,38,0,0
1712066952519,34,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,34,0,0
1712066952555,34,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,34,0,0
1712066952591,31,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,620,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c759906,31,0,0
1712066952623,35, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,35,0,0
1712066952660,38,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1153,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b6b,38,0,0
1712066952699,39,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,39,0,0
1712066952739,35,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,35,0,0
1712066952775,40,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,40,0,0
1712066952816,26, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,26,0,0
1712066952843,35,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,35,0,0
1712066952881,35, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,34,0,0
1712066952917,82, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,82,0,36
1712066953000,32,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1102,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b72,32,0,0
1712066953034,24,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,24,0,0
1712066953060,30,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,30,0,0
1712066953092,56, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,56,0,0
1712066953150,40,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1149,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b7c,40,0,0
1712066953191,38, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,37,0,0
1712066953230,38, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,37,0,0
1712066953269,38,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,37,0,0
1712066953308,32,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,616,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c759905,32,0,0
1712066953341,36, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,36,0,0
1712066953378,39, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,39,0,0
1712066953418,38, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,37,0,0
1712066953457,33,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,33,0,0
1712066953491,34, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,34,0,0
1712066953526,35,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,35,0,0
1712066953563,51, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,51,0,0
1712066953615,34, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,33,0,0
1712066953650,37,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1149,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b7c,37,0,0
1712066953688,29,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,29,0,0
1712066953718,35,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,35,0,0
1712066953754,32,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,32,0,0
1712066953788,32,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,620,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c7598fc,32,0,0
1712066953821,32, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,32,0,0
1712066953858,33,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,33,0,0
1712066953895,33,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,616,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c759901,33,0,0
1712066953931,34,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,34,0,0
1712066953967,34,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,34,0,0
1712066954004,33,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,33,0,0
1712066954040,35,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,35,0,0
1712066954077,36,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,617,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c75990e,36,0,0
1712066954115,44, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,44,0,0
1712066954161,41, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,41,0,0
1712066954205,53, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,53,0,0
1712066954260,33,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,33,0,0
1712066954295,59,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,59,0,0
1712066954357,34, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,34,0,0
1712066954393,39,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1054,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b67,39,0,0
1712066954434,34, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,34,0,0
1712066954472,32,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1057,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b63,32,0,0
1712066954516,35, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,35,0,0
1712066954553,35, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,35,0,0
1712066954591,32,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1129,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b68,32,0,0
1712066954626,46,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,46,0,0
1712066954675,32,/logs/fetch-all-habits,200,OK,Test Thread Group 1-1,text,true,,407,394,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/fetch-all-habits,32,0,0
1712066954709,35, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,35,0,0
1712066954747,33,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1150,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b6e,33,0,0
1712066954782,26,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,26,0,0
1712066954810,26, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,26,0,0
1712066954838,45,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,45,0,0
1712066954885,31,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,623,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660556892eebc35ecfe189dd,31,0,0
1712066954919,25,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,25,0,0
1712066954945,31, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,31,0,0
1712066954977,33, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,33,0,0
1712066955016,39, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,39,0,0
1712066955057,30, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,30,0,0
1712066955089,36, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,2939,410,1,1,http://notifications.icywave-b4b9df4d.uksouth.azurecontainerapps.io/notifications/get-notifications,36,0,0
1712066955127,33, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,33,0,0
1712066955162,32,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1176,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b7b,32,0,0
1712066955195,35, /logs/get-daily-log,200,OK,Test Thread Group 1-1,text,true,,623,391,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-daily-log,35,0,0
1712066955231,32,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,32,0,0
1712066955265,32,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,619,416,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-by-id/660553956f4041747c75990d,32,0,0
1712066955299,34, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,34,0,0
1712066955335,31,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1127,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b75,31,0,0
1712066955367,23,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,23,0,0
1712066955392,37, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-1,text,true,,5939,488,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-workout-historic-data,35,0,0
1712066955430,36, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-1,text,true,,2728,410,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-ids/pull,36,0,0
1712066955468,31,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-1,text,true,,1153,432,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workout-by-id/660553996f4041747c759b6b,31,0,0
1712066955500,45,/exercise/get-workouts,200,OK,Test Thread Group 1-1,text,true,,521,402,1,1,http://exercise.ambitiouscoast-3518c517.uksouth.azurecontainerapps.io/exercise/get-workouts,45,0,0
1712066955547,32,/dashboard/get-user-report-data,200,OK,Test Thread Group 1-1,text,true,,1496,483,1,1,http://dashboard.calmsand-d7672936.uksouth.azurecontainerapps.io/dashboard/get-user-report-data,32,0,0
1712066955581,48,/logs/get-log-ids,200,OK,Test Thread Group 1-1,text,true,,2890,389,1,1,http://logs.lemoncliff-7145084d.uksouth.azurecontainerapps.io/logs/get-log-ids,48,0,0
